rainfall_mm,soil_moisture_pct,active_shovels,haul_trucks,shift_blasting,shortfall_tons
9.886649938629946,41.98378834536194,7,16,1,336.1794214906872
17.686679600656376,58.320606774666715,7,14,1,534.2921047637974
8.169776778123335,37.28965745375872,5,10,1,302.3658781081149
8.876146065327205,41.323422067480564,7,14,0,384.33839873952365
6.693770326901128,36.42607764685371,3,6,1,253.15537650742453
0.30897328788136474,30.227280164825686,3,7,1,146.826370351077
1.37000922230239,28.483699973349154,5,11,1,156.90260512932446
0.3832041755166459,27.04017816423077,8,16,1,111.72117804246636
12.140754611130593,45.2058504355452,6,12,0,397.4801057436848
4.528760505541198,31.201344013684185,4,8,1,210.32367518979913
8.52524612561028,38.61521027482002,6,13,1,300.8290503933149
28.575186358151704,78.01314401418625,7,14,1,877.5018665071948
3.44086587579958,29.509620653158194,4,8,0,188.8775392872551
6.339383698592071,37.56999008505138,5,13,1,249.59999326764319
16.904989770463,63.73058478141516,5,13,1,527.2270315424075
3.1176618830087284,34.09629020314248,8,16,0,137.08809601966368
0.9612513426021163,25.426158288012445,4,10,1,111.58371416595946
4.105683646644685,37.195086252616214,3,6,1,206.9742149215465
2.1097003020007543,27.16515905151515,4,11,1,93.6757486589222
31.859401030567497,74.19442371431008,7,16,1,921.1405797676061
19.810644965814834,56.62681569479709,3,8,1,585.4385622043449
12.041930286246373,39.19230683114005,9,18,1,364.33311050176144
24.61823676624976,67.90677224308433,9,21,1,697.2099805142725
19.535627288886676,60.237802636754225,9,21,0,648.5221173348582
2.477945716303669,36.16605153844773,5,12,1,225.92158572711378
26.769760862826733,74.49327904814479,4,8,1,807.4708816313614
9.301198823594063,40.86575576723386,9,19,1,332.376522589223
19.768179495642794,63.900345416890985,6,13,1,600.4068528083194
27.170911791434776,65.06309998855104,8,19,0,760.4005748190898
4.5927685970198215,34.20944170706994,6,13,1,233.18827111786914
1.39910592148621,30.601851434223043,9,21,1,141.91739222854721
3.1042409536725764,24.673288733491272,8,19,1,152.02493603537232
6.684692312983373,41.607462336197784,7,17,1,246.06765670258937
20.44595671966734,63.15670772537887,6,13,1,638.5386034533813
23.656139662557997,65.91989973700119,4,11,0,725.9946650593049
0.08371691017980776,27.681817902748794,4,10,1,104.32412712771657
8.578513912062668,49.52409647293038,6,12,0,360.749152979311
6.483279851024056,37.397368752077284,9,18,0,324.1394266729094
3.014008059309894,31.418096851959156,4,11,1,188.18471772412613
1.5321646985477617,25.920452859224994,7,14,0,140.23309629405867
4.9429029583491895,30.497847847169375,3,7,1,235.85082166095071
34.3574534722938,90.16475951630582,9,19,1,983.2373805772309
4.684605634577693,30.00795483860438,7,14,1,236.26900246018567
8.777433669121823,41.08564555329686,8,17,1,321.27367561686424
14.569043722570258,49.313648913566006,7,14,1,481.080344299839
5.423693987603548,36.67856848067195,9,18,0,251.1574762200844
42.813577659500396,95.0,8,16,1,1178.6975979693811
39.38411837449678,95.0,9,21,1,1166.8334214449205
3.4807355399064637,29.225258376412647,4,8,1,181.38986591715934
8.251911341566167,38.77394067364562,3,9,1,246.8424859568895
4.2951655209485615,28.816243074578182,9,18,1,247.19168342713874
4.022996116572981,30.464219969526916,9,18,1,204.1033909400785
0.45101373318627036,27.321026691914696,4,8,1,89.3948864252734
11.285904851791118,48.34258319980542,5,11,1,402.77951175871067
8.382235593955661,36.399362772409695,4,11,1,287.3096735688191
0.6342130485647097,29.620007167839116,8,19,0,207.40695183615026
3.9195110521244323,37.47767132904378,4,8,0,211.96969280738745
28.666331413072086,78.25313615642457,4,8,0,881.8409491858247
3.2863266257049246,38.42257117650113,3,7,1,212.87552297935144
1.878370331825637,25.285909800871856,4,9,1,141.83371422972095
8.067265313683635,34.54245875138488,9,19,1,225.97274418411507
50.92844379138312,95.0,3,9,1,1324.775350427611
3.3257377627167144,36.97050521884682,6,15,0,220.1809854072999
13.38186012356752,51.70481084783777,5,13,1,510.0154006245243
17.206651514873556,55.749634043130584,3,6,1,548.8371089508123
3.2559980680296694,31.980671027732686,8,19,1,169.85791622462148
15.632987141907794,48.63742066624052,6,14,1,495.90398567808097
5.502273591171648,44.687100382576276,3,8,1,304.6475738416191
12.006044972781256,47.127765678907174,3,7,1,437.22604776325284
12.046053925651659,47.12047624459255,5,13,1,404.7037547881846
9.208622999428187,44.47858789456551,9,20,0,334.38795646732206
1.1355499057394516,28.96802675727787,8,17,1,101.83708217711319
21.643737530955562,64.85426365283654,7,17,0,702.6470484609022
4.641723524008759,30.193204521434513,7,14,1,196.9040174316583
2.4771852792906786,31.344806931267204,3,8,0,181.12723541073592
0.49955711753214244,33.42730079745799,4,8,1,152.40349616266667
10.725340855135002,49.687293723862915,8,19,0,395.05066383920166
13.582220811208186,55.82074396673232,6,14,1,473.4885220588785
0.20072337070164742,23.316439361538226,4,11,1,85.77938450269357
8.61156701459386,36.54240134523462,4,8,0,344.51621118584603
3.0818897646594916,30.044253895988493,8,18,0,205.69516922434605
12.433492098572303,47.60318542658492,9,18,1,385.3769343497138
2.299250670469605,33.51541728072908,3,9,1,189.91806400717496
14.09055033081263,43.59313207660345,3,9,0,434.5859039012312
5.867504411773221,41.67970921903425,3,6,1,251.96362097645283
33.12412581365169,83.99139487025708,3,8,0,951.6568938368115
1.7753329612713473,26.488075050498743,7,14,1,127.69789606645372
5.0055892079420605,29.961643073255036,3,9,1,191.6049708772864
1.445331420443957,20.982169869336047,7,14,1,178.3636575563346
31.034284765808685,84.1543949143033,7,17,1,942.2812314623507
25.180004485931928,70.61727994343109,9,18,0,748.3644848571635
3.579928440737867,26.284027594363945,3,8,1,134.99226283824942
12.945152868526975,43.12096007509409,5,12,0,418.6104935934711
20.393808871670657,60.36571717184667,6,12,1,656.1629701003462
9.721588328238097,49.174945091986146,4,8,1,410.92673494706173
9.051352922327354,40.254069854734816,7,16,1,310.0012863493498
3.3225245452548378,24.96797236898628,8,19,0,172.8653955087134
1.1727136856992888,26.127912377914942,8,18,0,131.6484365463898
27.301478702334272,73.051767385211,6,15,1,793.4438731979008
27.68129313178112,64.03878106543974,8,16,1,868.112513893605
12.032039033794618,46.440490794759064,5,10,0,357.6317581179462
4.968558117735887,33.01966649108988,8,19,1,252.5331394922232
5.154811389739727,37.06348596078519,4,8,0,243.77256066127575
15.533585156725417,60.35627766188713,4,11,1,592.0086019842342
27.289168189287025,78.62676285890768,7,15,1,847.7582488213734
26.17359083275936,71.03690873674752,3,8,1,745.2258057094348
18.162746303170838,53.26683971074083,9,19,0,617.2165487837487
12.32772832281246,57.48335019406187,5,13,1,435.7070421714161
1.0547007143530087,27.13533502189337,7,16,0,141.69125319445402
2.115530576200938,28.863672204813476,5,13,1,145.74980571332844
27.45876600213007,74.32927845539412,3,8,0,800.4444081475083
11.189927363587074,45.93420829752816,8,18,1,386.6946860912517
0.11087526733193291,24.622133833501707,8,18,1,131.41267409527245
1.283962817231392,25.01648504349556,9,20,1,139.75902369751293
13.069948647482892,46.33847180050764,3,9,1,480.2623168580901
0.060893244621564036,24.978594759454822,7,16,1,91.28273306756682
2.103789793250389,26.61312254331564,9,20,1,99.63357123658079
9.54837415366718,39.33569034589227,3,7,1,396.5880478958841
14.127783439857751,50.85573110251154,6,12,1,497.80744145205745
12.665297785622984,46.77762714443796,4,8,1,436.22730131715275
3.047398407696294,36.50128908818408,9,19,1,204.48204200134842
14.945007466782467,41.2971342066364,9,19,1,423.55531276031616
3.249885108633671,35.215820603230455,7,17,1,212.59532045402102
4.723618907017014,38.486854802621146,5,13,0,258.5105017441929
16.46829061998949,46.34936218634848,6,15,0,466.23677647037675
12.585285771633217,46.282764012618394,7,15,0,407.35552861631277
22.70347292956081,64.3804878092263,3,7,1,674.2429587245927
12.861759458037149,42.52112024559559,3,8,0,413.15578365754527
10.080531667047088,40.03369025032126,3,9,1,325.1367685641246
1.1802847373809258,22.682209145422352,3,9,1,136.7898277892291
5.500995686484241,41.910874009366125,5,13,1,301.57491950487884
3.697921774305974,35.3989727663406,6,12,0,194.70420883721135
3.3564024439490554,36.127744779084935,8,18,0,262.58105236262145
43.34771287395511,95.0,4,11,1,1198.167302879075
5.992649964480285,31.2705628511956,5,13,1,251.69713888578235
26.71266253498227,70.98471149784899,5,13,0,834.4926871077264
11.968012628837798,48.4999209768197,8,16,1,453.0459291276302
19.005903032260797,54.322114222501654,8,16,1,583.0313686001923
8.381223892665245,42.93819672748699,4,9,1,304.3741705747816
10.32187083169902,42.6180659044257,4,10,1,389.5392269227543
8.139521200100322,38.15185492998219,8,17,1,274.4174909106314
2.606578743902862,32.53568161183912,3,8,1,182.97619270523182
15.381141636789646,54.46310819216552,5,10,1,473.98463362260463
3.9549284203951554,30.67500649343496,7,17,1,220.13595131313878
0.29539777296826336,30.16903520479987,4,9,1,133.63909430323338
12.443625435543286,43.074272473578326,4,11,1,400.06450684646984
2.339202842697872,31.674307544633226,8,17,1,181.6926581596158
33.85299776727964,88.3078010129769,6,12,1,968.582498534819
36.93074895345628,90.23716235896535,7,14,1,1128.4418493053035
29.562118615606096,79.51634559705946,7,14,1,808.1956797326638
5.5474487579684,29.98095345880191,4,9,1,202.8145683395287
0.18692778446333258,29.0325780888616,3,8,0,130.60094685684066
31.626281487982677,81.18769813259686,6,13,1,942.6441898919065
6.707259324636736,34.982174702269965,7,16,1,297.0020495987701
40.810104193464674,95.0,4,9,1,1134.6184633540045
39.764825713562466,93.7593115222414,7,15,0,1099.588934030549
23.00864420615303,60.78171438562121,9,18,1,685.818902077337
4.185312818065923,26.307046378423045,6,15,0,154.70816953424128
5.835503185184323,37.92794553871434,6,15,1,294.4719815913436
22.856719829736956,61.0203782835414,9,20,0,711.6492311406128
4.573754777168605,40.25193532684094,5,13,1,199.2723555929847
2.2286233955490573,20.683804480453414,9,19,0,110.36825322940558
9.764843904722733,49.36254450166107,8,17,1,346.066853089947
33.0155216496845,85.27200883824258,8,16,1,994.5477788914131
14.289907173095246,50.33498046408987,4,8,0,503.4759624045016
10.129348037227867,41.053150119774365,6,15,1,370.57444877549415
1.2267383681918747,28.804673520153656,5,12,0,168.3960538423653
11.454368586212613,45.46732464548331,5,13,0,381.7076260491094
55.32683697415581,95.0,7,17,1,1445.0802657296758
1.8110470397071698,28.716795266121064,7,17,1,189.26500609430968
8.765943899778044,41.37990606544799,9,21,1,331.70510525311784
25.183303654809535,68.87549772980175,5,11,1,793.8677933539002
16.20041098024404,53.932957269555004,9,20,1,580.2099416109072
14.328893103620077,52.02321466208437,9,19,0,479.5843069818875
14.547450674693879,44.344737643822484,7,16,0,507.85233687619757
5.3459081077793895,29.22989290558005,6,12,1,198.40646830849255
4.170745011205142,35.480397396260116,9,21,1,268.03646355917135
19.88849408711655,61.482751109321555,3,7,1,693.3849088633992
19.935938389044345,60.14875575486911,6,14,1,630.2535338719945
24.215400568414978,68.66145675540854,5,10,1,732.0251937894982
29.335391542039638,79.19403159711803,5,10,1,860.5754243251708
8.593118843194844,38.308575196513274,9,21,1,314.70824345398523
8.35421253061439,36.92436365349665,6,14,1,341.41463779458445
19.21139918770185,60.36389955825406,7,15,1,587.5474276893533
12.596628898653602,43.760440907116354,7,17,0,388.02733124058796
14.526607782138203,52.78090503070665,8,17,0,526.594908952191
19.063433699450457,52.50384624205946,5,10,1,578.6198618162716
26.487881716161205,76.79480963839275,4,9,1,820.7972130435023
4.94978888565185,35.800009923825506,8,17,0,235.31968858098526
5.651241464730676,36.196353573770715,7,17,1,262.7203658605781
1.1843524702483266,31.062598382229044,6,13,1,154.40976706714537
10.360968319313216,50.311640752614096,7,17,1,383.732339161023
0.43924925053028396,29.848128911027032,6,12,1,166.90384554915772
7.519283378185316,31.17121315540699,8,19,1,247.90464369131314
9.387535028245512,36.77925518389912,5,13,1,293.90828784898076
4.05156792377427,29.793547952010968,7,16,1,151.06285818360402
10.723590361754104,44.40682685200072,9,19,1,449.1961141949746
0.37170074521769453,27.739697423268343,6,12,1,128.87024267771085
0.4567619913934726,22.919196331894387,5,13,1,163.66373866534332
20.75221643445763,63.10105663993205,4,8,0,721.9923526183654
5.3590202904929365,31.624704793473995,6,14,1,227.64284407848572
1.630668495569136,25.48913208005665,8,17,1,149.19627568977785
8.863843059348188,35.32827311943385,4,11,1,303.3643151464412
17.63577528534882,53.05146252918426,4,9,1,534.4941546989076
2.91741604115884,24.84461045162058,3,8,1,120.8826819150072
11.702635423877915,42.16125075107091,7,16,0,391.958395737066
1.0705323478787674,31.14152541261314,6,12,1,62.898586649159824
0.6367811509237129,22.34861051633491,4,11,0,96.45231981113898
9.09490728750625,51.900361376860815,3,6,1,330.9629312646648
9.334925312336907,43.77613716572999,8,18,1,426.54102839002644
12.17444937845539,47.653353375999195,5,11,1,384.8792117941025
15.53952675500021,49.537717038275524,9,18,1,500.96247122212753
44.68268410439991,95.0,9,18,1,1284.0800737142163
8.715493430764276,38.3853368704246,6,13,1,309.83869004807866
4.680236569271745,33.91246508327058,4,8,1,238.10539602079325
19.027847756792234,69.4904641153012,9,19,0,626.4735353314773
3.7902175852336475,31.438152054521968,7,17,1,171.82697022928232
6.935801175279616,42.08153542064602,9,19,0,349.7292740122343
0.9804620230040388,23.95212594090372,9,21,1,88.28990690371575
0.30813131449769254,25.414682404108,9,19,1,112.24771088883972
39.44855907922322,95.0,3,8,0,1088.2131077248314
21.69321170538075,61.539912838534285,4,10,1,665.946497341324
14.2877127935921,57.96767726045349,7,17,1,521.8991979513012
6.310315733581703,39.18957606226896,4,11,1,280.5254393121222
2.2836784337053047,26.860754077092476,6,14,1,152.00739695594075
2.0414488988742496,31.204238974195732,6,15,1,188.70815236554745
3.456071869519003,35.11114716364112,6,13,1,226.29328960205248
9.561487779759775,44.697917852436376,8,17,1,401.42504494120203
15.04619145332131,45.80224573641653,9,20,1,483.7633266731
12.95268419636158,45.40628285015137,8,16,1,410.0417438033978
3.940947136667951,31.10363030379629,3,7,1,207.663394521486
37.17724198267568,91.62130185241604,6,15,1,1042.316485578228
16.068208858502715,56.4054643355076,7,14,0,539.7276981210243
9.698765783175975,43.16858241344977,4,8,1,403.680753056944
11.35236566444922,40.092880761168196,9,19,1,360.4906173625195
6.528454386384617,38.272009299516164,5,11,0,301.7275394370854
3.4159355072887623,33.591026894255066,7,14,1,211.27813850361963
5.280169551877349,36.74346698510338,9,18,1,214.87853662264206
17.018182173080557,59.95585081376349,8,18,1,601.4770574114427
0.17397695664965132,28.64884714016499,8,19,1,118.6014180627808
1.4805647068797125,29.50173678929723,7,16,1,152.51329209339656
0.5651325234302463,25.736575696339855,8,17,0,97.52079814497392
0.49897742300750914,19.25431562734955,6,14,1,64.44460699604633
23.210436403387902,68.49725840262857,3,8,1,709.1663886262495
14.59488734040826,52.10154796138731,4,10,1,499.6431566327915
7.713415132954708,39.97046258809997,3,8,1,296.3729477089032
1.235483021373759,22.11687513519153,9,21,1,75.67763454888245
8.118215589566798,35.28856189958719,4,11,1,299.2176465744428
7.697403985132454,43.06793858657004,4,8,1,331.30499922123545
2.2823365536026996,28.94998518105824,3,7,1,152.16805627205486
6.8267895756278865,40.0142240256207,7,16,1,293.1935374456348
6.100039374998483,36.09334437951911,4,8,1,304.5740575489863
11.480669194957613,45.784229108906686,3,6,1,397.50621835219954
12.097374432490945,50.528409202387685,4,8,1,476.4236179140237
0.5563478882464168,23.937247285974053,5,13,0,99.59445514139634
5.6326080558607385,35.52317760831326,7,16,0,277.31487672053663
11.797499937392743,44.386398732486775,6,14,0,403.57037939262
8.393273431293476,38.36990726659899,4,9,0,304.711351812668
23.296193438105263,65.69645969471493,5,12,1,633.287608944443
12.899697168659973,49.1079899901228,6,14,1,422.61545672511784
2.134234425207688,26.92662747871993,6,12,1,111.63120798469572
0.8781892350748901,31.603765125428886,9,19,1,92.82987981486895
12.340729765306694,43.63488436867404,4,10,1,396.8923374966214
0.32242887200873316,24.832885392970283,3,9,1,101.69235877462074
10.576168533687488,42.278179127540774,4,10,1,405.22910347367633
33.807065464645824,91.64062937377741,5,10,1,1013.8202524378248
10.281389346930533,44.29271993052125,6,15,1,397.92775851548004
5.895608306686887,39.73947310991094,4,8,0,288.006306239065
12.369925894139783,41.32362511730372,3,8,1,346.28295324848773
7.355471688613095,39.3080501029806,9,21,1,297.73139139586056
9.465772326915841,45.59691337094227,4,9,1,392.900811537384
34.05752575479599,86.63268231573448,7,15,0,952.6854885490716
5.855130328202246,39.80115609102545,9,21,1,246.82650236692461
38.98910233808105,93.1112304081444,3,9,1,1082.1359561906938
28.29091420523903,81.56103533017257,5,10,0,926.1221672767185
2.6147551312854,38.90215173079072,6,15,1,153.3018784664564
0.8626098636378843,25.101343512789555,4,8,1,138.13936749383402
1.2747040257795625,25.512457160800125,3,8,1,107.39570136849989
0.22067865416680443,31.21075948597105,9,18,0,59.45375122465339
1.1904601398690497,33.46111683468714,7,17,1,97.90022084754492
13.786498470926006,47.72425713905374,3,9,1,484.8189654603375
0.8861955233571243,24.914404673659398,8,18,1,164.37063692154425
4.609886259538422,32.170656831727136,7,17,0,177.4892565292771
22.362312481167326,59.87436042196409,9,21,1,660.9134203260246
0.2825640381685381,21.834007482766577,5,11,1,111.95670937279965
20.214366074231503,57.36929586660843,6,13,1,596.2802586048665
3.973001602075554,29.080212623319483,9,20,1,200.52380998012268
1.5090014379492915,27.5774630387616,5,10,0,122.70214725339838
14.317864901278961,51.70901575244821,4,9,1,480.0489125993813
11.896790117198643,52.61622418221387,3,6,0,419.4071208836282
25.19298976904336,66.3539654213229,8,19,1,771.5929461709502
15.939522945172804,57.628430895217384,7,15,0,494.1867238516311
19.52394967192774,59.28715403256789,7,16,1,589.2704147454751
3.9760063476808627,31.95895658721582,3,8,1,188.3948140162952
2.3439995524853634,31.918477163140068,8,18,1,210.95169361652734
16.665076752065097,50.50625006746798,3,7,0,469.4411976972425
19.730510198921035,62.044557342794064,4,8,1,626.0130625007621
55.88405868168277,95.0,5,13,0,1411.013619738236
6.38495224983126,38.462719105728866,9,18,1,289.3497707783372
5.582926943540793,36.2059430740047,7,14,1,247.52243742586143
17.975454040123044,67.17701783186506,4,11,1,605.7755540725275
5.0008040511690375,31.450487355099003,5,13,1,309.20484979814546
32.04165509279191,80.55099134701817,4,9,1,913.6113391344818
23.458069885994988,64.73196368909193,8,17,0,646.888296533431
6.724267313305916,34.88177268730963,7,15,1,254.7089828131011
16.677416597945534,52.46980136707589,9,19,1,557.6366202704035
16.855595842260207,60.09613864049858,3,7,1,544.7334583872912
1.3060502256806164,33.03290739818453,3,9,0,131.11572434226628
27.941348170411583,73.01144153174295,5,10,1,808.189000100223
8.444489877081052,36.87065948632898,9,19,1,313.3036457614826
21.01599069027996,64.71444546804955,6,13,1,667.8609755107054
4.6288251139740995,31.12299302802949,8,16,1,223.73912798724905
27.105486174551114,76.32160238521405,5,11,1,801.0689172167581
5.915861448722055,36.460242691104895,6,12,0,304.7901759557876
0.13076167938210576,19.172394562898862,4,8,0,94.09934305840625
28.294887563549445,82.12081841970925,8,19,1,820.494562598115
1.148707326581703,34.251183880229156,4,10,0,116.08019984140856
4.615843600620467,30.857363719179297,9,21,1,259.33844686608154
35.963668598259424,88.18379723712303,7,16,1,1069.6422258016241
36.09539448124787,91.11517162914579,8,18,0,1058.5671361313362
10.223967492663165,44.7409686467418,6,14,0,350.27778141715316
11.990760964686295,49.217546827126654,7,15,0,483.3670051422182
7.140175963474292,45.89313488931913,3,9,1,326.4886809069392
4.164273344954364,31.78790311094166,6,14,1,224.77362464499993
4.781836014604677,30.414115848134607,5,10,1,176.424312603795
13.395882959142074,43.595312414397625,3,7,1,481.23140110367603
16.750054483956927,52.226377911354795,3,9,0,526.4505767160847
18.818344994653785,58.74051309888163,5,12,1,606.6578205368555
18.7059723821849,65.84898174200397,8,16,0,578.5322445985189
1.1476433584838333,24.995312849126215,3,9,1,108.28213670768355
8.18459515888027,40.627423092540084,9,21,1,339.62465720568525
0.7113804773848535,26.21479327500173,6,13,1,97.66107728675433
9.569535788344716,46.97873751281282,7,17,1,386.01197523744804
6.9906632998474025,47.69092364321981,3,7,1,299.6492590115074
26.239423970649614,70.10748805548802,6,14,1,786.9931030166349
5.1862994336146215,32.37758121043343,4,9,1,200.29238324262815
1.4940717306294105,31.865972623409228,6,12,0,148.39495338114557
1.8516918545054324,31.060611296615022,7,15,1,66.89613433339082
17.201166564949126,63.34892911985256,6,12,0,585.87396391742
11.55486815697642,48.13447542386141,5,11,0,404.4439889356381
1.2793045469446254,25.86557982135209,7,17,1,146.6853116196321
1.0542662600232608,29.260298590811107,8,18,1,142.31661966919364
14.486501659837197,55.51051731003859,4,8,1,582.1995074336335
0.9065530743095657,29.913724258546676,5,11,1,128.4413532643921
20.702230245702978,64.29311056669455,8,17,1,612.7360975371398
14.69999703756006,55.726693425964726,6,13,0,494.10315744593254
1.0181850069637448,31.509915374317433,7,17,0,190.59391094028388
1.0638464133336802,32.443559508150734,4,11,1,179.99772316217604
51.785502744697105,95.0,5,10,1,1429.9375645915845
5.6260509906274745,34.458419461862036,8,16,1,219.4395848604663
5.55666312570375,35.588848372000044,8,19,1,282.4668297692074
20.106904839392126,66.01846457693925,4,8,0,650.1165484582662
35.305974455558925,85.28301133605713,9,20,1,1015.9613022090966
51.225287275223806,95.0,6,14,1,1302.0360035218923
16.798790761396102,53.66446812120354,4,11,0,533.6099556559107
5.664251995429508,35.31063288351238,8,16,1,228.82653242301785
1.046327924375487,31.997197714305074,3,7,1,137.35138407659792
18.01491048545551,58.19123514589953,5,12,0,536.8966889948631
9.808324890737916,42.84073099595284,4,11,1,368.5587914967423
6.624397503659685,31.484490942667758,9,18,1,198.69775586177275
28.418852105737088,79.13894805443564,8,19,0,917.7022104767452
1.4145624956625629,30.128149216756913,6,13,1,126.98342794009932
8.142061312475452,48.308729255677655,8,18,0,379.52338541456584
0.13702307319050003,24.015528591930895,6,15,1,118.18263352353279
7.588252434995114,39.535455693646966,4,11,1,289.349155953696
0.6954051727911092,27.24926404586702,6,15,1,110.46984319384501
1.5178919511740547,34.042018631167196,7,15,1,152.86463893692007
1.5003147840894753,27.319384481813245,7,17,1,184.08197665242824
12.57082063688366,48.74356324947195,7,15,1,393.8122404917531
